rotten_id	title	year	mpaa_rating	runtime	release_theater	release_dvd	critics_rating	critics_score	audience_rating	audience_score	reviews_num
771303570	Katy Perry: Part of Me	2012	PG	93	2012-07-05	2012-09-18	78	Certified Fresh	73	Upright	86
771241054	Savages	2012	R	129	2012-07-06	2012-11-13	51	Rotten	55	Spilled	180
771267577	Farewell, My Queen	2012	R	100	2012-07-13	2013-01-15	92	Certified Fresh	54	Spilled	77
771041816	Ice Age: Continental Drift	2012	PG	87	2012-07-13	2012-12-11	37	Rotten	63	Upright	132
771266109	The Imposter	2012	R	95	2012-07-13	2013-01-22	95	Certified Fresh	78	Upright	108
771266237	Shut Up and Play the Hits	2012	Unrated	105	2012-07-18	2012-10-09	88	Fresh	84	Upright	25
771041731	The Dark Knight Rises	2012	PG-13	165	2012-07-20	2012-12-04	88	Certified Fresh	90	Upright	304
771269097	Iron Sky	2012	R	92	2012-07-25	2012-10-02	36	Rotten	37	Spilled	39
771272475	Ruby Sparks	2012	R	104	2012-07-25	2012-10-30	79	Certified Fresh	75	Upright	168
771210952	Killer Joe	2012	R	102	2012-07-27	2012-12-21	78	Certified Fresh	61	Upright	156
771266704	Searching for Sugar Man	2012	PG-13	85	2012-07-27	2013-01-22	96	Certified Fresh	93	Upright	123
771253882	Step Up Revolution	2012	PG-13	98	2012-07-27	2012-11-27	42	Rotten	69	Upright	93
771249885	The Watch	2012	R	101	2012-07-27	2012-11-13	17	Rotten	40	Spilled	154
771253740	360	2012	R	115	2012-08-03	2012-11-06	21	Rotten	33	Spilled	73
771266291	Celeste and Jesse Forever	2012	R	89	2012-08-03	2013-02-05	70	Certified Fresh	62	Upright	136
771251499	Diary of a Wimpy Kid: Dog Days	2012	PG	94	2012-08-03	2012-12-18	51	Rotten	64	Upright	71
771190127	Total Recall	2012	PG-13	121	2012-08-03	2012-12-18	30	Rotten	47	Spilled	217
771253858	Hope Springs	2012	PG-13	99	2012-08-08	2012-12-04	74	Certified Fresh	56	Spilled	160
771266271	2 Days in New York	2012	R	91	2012-08-10	2012-11-13	64	Fresh	43	Spilled	106
771218290	The Bourne Legacy	2012	PG-13	135	2012-08-10	2012-12-11	56	Rotten	58	Spilled	215
771258806	The Campaign	2012	R	86	2012-08-10	2012-10-30	65	Fresh	51	Spilled	205
771250062	The Odd Life of Timothy Green	2012	PG	100	2012-08-15	2012-12-04	33	Rotten	69	Upright	123
771267239	Compliance	2012	R	90	2012-08-17	2013-01-08	89	Certified Fresh	61	Upright	130
771225278	Cosmopolis	2012	R	108	2012-08-17	2013-01-01	64	Fresh	31	Spilled	164
771242305	ParaNorman	2012	PG	93	2012-08-17	2012-11-27	87	Certified Fresh	72	Upright	163
771265601	Robot & Frank	2012	PG-13	90	2012-08-17	2013-02-12	86	Certified Fresh	75	Upright	123
771264531	Sparkle	2012	PG-13	116	2012-08-17	2012-11-30	57	Rotten	66	Upright	88
771265551	Hit & Run	2012	R	100	2012-08-22	2013-01-08	49	Rotten	50	Spilled	129
771041154	The Apparition	2012	PG-13	83	2012-08-24	2012-11-27	4	Rotten	25	Spilled	55
771205854	Premium Rush	2012	PG-13	90	2012-08-24	2012-12-21	76	Certified Fresh	60	Upright	154
771266667	For a Good Time, Call...	2012	R	85	2012-08-31	2013-02-18	55	Rotten	55	Spilled	105
771219076	The Possession	2012	PG-13	92	2012-08-31	2013-01-15	40	Rotten	49	Spilled	90
771250010	Anna Karenina	2012	R	130	2012-11-16	2013-02-19	63	Fresh	50	Spilled	177
771266282	Bachelorette	2012	R	91	2012-09-07	2013-03-19	56	Rotten	34	Spilled	96
771224090	The Cold Light of Day	2012	PG-13	93	2012-09-07	2013-01-29	5	Rotten	29	Spilled	43
771267241	Detropia	2012	Unrated	90	2012-09-05	2013-01-14	84	Fresh	63	Upright	39
23529	Raiders of the Lost Ark	1981	PG	115	2012-09-07	2003-10-21	95	Certified Fresh	96	Upright	65
771266128	The Words	2012	PG-13	96	2012-09-07	2012-12-24	22	Rotten	50	Spilled	117
771266208	Arbitrage	2012	R	107	2012-09-14	2012-12-21	87	Certified Fresh	63	Upright	150
9377	Finding Nemo	2003	G	100	2003-05-30	2013-05-07	99	Certified Fresh	86	Upright	238
771206753	The Master	2012	R	138	2012-09-14	2013-02-26	85	Certified Fresh	60	Upright	223
771235030	Resident Evil: Retribution	2012	R	95	2012-09-14	2012-12-21	31	Rotten	51	Spilled	65
771309696	Stolen	2012	R	96	2012-09-14	2013-01-08	16	Rotten	36	Spilled	19
771207918	Dredd	2012	R	95	2012-09-21	2013-01-08	78	Certified Fresh	72	Upright	146
771271133	End of Watch	2012	R	109	2012-09-21	2013-01-22	85	Certified Fresh	86	Upright	168
771240777	House at the End of the Street	2012	PG-13	101	2012-09-21	2013-01-08	10	Rotten	42	Spilled	58
771230011	The Perks of Being a Wallflower	2012	PG-13	103	2012-09-21	2013-02-12	85	Certified Fresh	89	Upright	151
771268582	Trouble with the Curve	2012	PG-13	110	2012-09-21	2012-12-21	51	Rotten	67	Upright	193
173520627	Magical Mystery Tour	1967	G	55	1967-12-26	1997-11-14	58	Rotten	59	Spilled	12
770805428	Hotel Transylvania	2012	PG	91	2012-09-28	2013-01-29	45	Rotten	72	Upright	137
771186945	Looper	2012	R	119	2012-09-28	2012-12-31	93	Certified Fresh	82	Upright	247
771306296	The Waiting Room	2012	Unrated	81	2012-09-26	2013-10-21	100	Fresh	73	Upright	32
771252918	Won't Back Down	2012	PG	121	2012-09-28	2013-01-15	33	Rotten	62	Upright	104
771237305	In Their Skin	2012	Unrated	96	2012-11-09	2013-03-11	45	Rotten	17	Spilled	11
771205894	Frankenweenie	2012	PG	90	2012-10-05	2013-01-08	87	Certified Fresh	70	Upright	198
771252707	The Oranges	2012	R	92	2012-10-05	2013-05-07	33	Rotten	33	Spilled	73
771247910	The Paperboy	2012	R	106	2012-10-05	2013-01-22	43	Rotten	33	Spilled	138
771308226	Pitch Perfect	2012	PG-13	112	2012-10-05	2012-12-18	81	Certified Fresh	83	Upright	137
771257666	Taken 2	2012	PG-13	92	2012-10-05	2013-01-15	21	Rotten	54	Spilled	162
771256128	Argo	2012	R	120	2012-10-12	2013-02-19	96	Certified Fresh	90	Upright	265
771234470	Here Comes the Boom	2012	PG	105	2012-10-12	2013-02-05	38	Rotten	67	Upright	92
771266140	Nobody Walks	2012	R	85	2012-10-19	2013-01-22	38	Rotten	23	Spilled	39
771271681	Seven Psychopaths	2012	R	109	2012-10-12	2013-01-29	83	Certified Fresh	71	Upright	197
771259549	Sinister	2012	R	109	2012-10-12	2013-02-19	63	Fresh	61	Upright	132
771266233	Smashed	2012	R	81	2012-10-12	2013-03-12	84	Certified Fresh	68	Upright	101
771306082	Holy Motors	2012	Unrated	115	2012-10-17	2013-02-26	91	Certified Fresh	72	Upright	138
771229596	Alex Cross	2012	PG-13	101	2012-10-19	2013-02-05	12	Rotten	49	Spilled	119
771266643	Paranormal Activity 4	2012	R	90	2012-10-19	2013-01-29	24	Rotten	36	Spilled	103
771255623	The Sessions	2012	R	95	2012-10-19	2013-02-12	94	Certified Fresh	81	Upright	186
771257653	Chasing Mavericks	2012	PG	116	2012-10-26	2013-02-26	31	Rotten	71	Upright	81
771310572	Cloud Atlas	2012	R	172	2012-10-26	2013-05-14	66	Fresh	67	Upright	250
771249550	Fun Size	2012	PG-13	86	2012-10-26	2013-02-19	25	Rotten	48	Spilled	72
771305215	Pusher	2012	R	87	2012-10-26	2013-06-25	50	Rotten	35	Spilled	44
771305539	Silent Hill: Revelation	2012	R	94	2012-10-26	2013-02-12	5	Rotten	36	Spilled	55
770680844	Skyfall	2012	PG-13	145	2012-11-09	2013-03-11	92	Certified Fresh	86	Upright	295
771307095	Flight	2012	R	139	2012-11-02	2013-02-05	78	Certified Fresh	75	Upright	217
771315269	A Liar's Autobiography - The Untrue Story of Monty Python's Graham Chapman	2012	R	82	2012-11-02	2013-02-12	46	Rotten	48	Spilled	46
771225600	The Man With the Iron Fists	2012	R	96	2012-11-02	2013-02-12	49	Rotten	41	Spilled	84
771221512	Wreck-it Ralph	2012	PG	92	2012-11-02	2013-03-05	86	Certified Fresh	87	Upright	165
770682079	Lincoln	2012	PG-13	149	2012-11-16	2013-03-26	90	Certified Fresh	81	Upright	248
771314594	Jab Tak Hai Jaan	2012	Unrated	130	2012-11-13	2013-01-14	100	Fresh	68	Upright	5
771267237	Chasing Ice	2012	PG-13	74	2012-11-09	2013-09-10	96	Certified Fresh	84	Upright	70
771253886	Silver Linings Playbook	2012	R	122	2012-11-21	2013-04-30	92	Certified Fresh	86	Upright	226
770673482	Life of Pi	2012	PG	127	2012-11-21	2013-03-12	87	Certified Fresh	85	Upright	225
770820295	Red Dawn	2012	PG-13	93	2012-11-21	2013-03-05	12	Rotten	52	Spilled	132
771229644	Rise of the Guardians	2012	PG	97	2012-11-21	2013-03-12	74	Certified Fresh	81	Upright	145
771316384	Hitchcock	2012	PG-13	98	2012-11-23	2013-03-12	62	Fresh	61	Upright	195
771312085	The Collection	2012	R	81	2012-11-30	2013-03-26	37	Rotten	51	Spilled	50
771225277	Killing Them Softly	2012	R	97	2012-11-30	2013-03-26	75	Certified Fresh	44	Spilled	210
771319776	Talaash	2012	Unrated	139	2012-11-30	2013-02-27	67	Fresh	63	Upright	9
771305730	Deadfall	2012	R	94	2012-12-07	2013-02-05	34	Rotten	37	Spilled	77
771253563	Heleno	2012	R	116	2012-12-07	2013-03-04	42	Rotten	56	Spilled	12
771242341	Hyde Park on Hudson	2012	R	95	2012-12-07	2013-04-09	37	Rotten	32	Spilled	159
771244799	Playing for Keeps	2012	PG-13	106	2012-12-07	2013-03-05	4	Rotten	42	Spilled	85
770675766	The Hobbit: An Unexpected Journey	2012	PG-13	170	2012-12-14	2013-03-19	65	Fresh	83	Upright	271
771254143	The Guilt Trip	2012	PG-13	96	2012-12-19	2013-04-30	38	Rotten	40	Spilled	120
9382	Monsters, Inc.	2012	G	92	2001-11-02	2013-02-19	96	Certified Fresh	90	Upright	194
771249562	Zero Dark Thirty	2012	R	157	2013-01-11	2013-03-19	93	Certified Fresh	80	Upright	253
771270612	Cirque Du Soleil: Worlds Away	2012	PG	97	2012-12-21	2013-03-12	47	Rotten	58	Spilled	43
771312396	The Impossible	2012	PG-13	113	2012-12-21	2013-04-23	81	Certified Fresh	85	Upright	182
771249559	Jack Reacher	2012	PG-13	130	2012-12-21	2013-05-07	61	Fresh	67	Upright	168
771312792	Not Fade Away	2012	R	112	2012-12-21	2013-04-30	70	Fresh	41	Spilled	86
771225336	This is 40	2012	R	134	2012-12-21	2013-03-22	51	Rotten	51	Spilled	221
771245718	Django Unchained	2012	R	165	2012-12-25	2013-04-16	88	Certified Fresh	92	Upright	246
771253949	Les Miserables	2012	PG-13	158	2012-12-25	2013-03-22	70	Fresh	79	Upright	228
771257655	Parental Guidance	2012	PG	104	2012-12-25	2013-03-26	18	Rotten	61	Upright	84
771269968	Quartet	2013	PG-13	98	2013-01-11	2013-06-18	79	Certified Fresh	66	Upright	135
771305392	Tabu	2012	Unrated	119	2012-12-26	2013-10-29	87	Certified Fresh	78	Upright	52
771314362	Promised Land	2012	R	106	2013-01-04	2013-04-23	52	Rotten	46	Spilled	145
771324692	The Best Offer	2014	R	131	2014-01-01	2014-04-28	53	Rotten	76	Upright	30
771247162	Texas Chainsaw	2013	R	91	2013-01-04	2013-05-14	19	Rotten	43	Spilled	73
771323481	The Grandmaster	2013	PG-13	130	2013-08-23	2014-03-04	75	Certified Fresh	61	Upright	100
771316451	A Haunted House	2013	R	86	2013-01-11	2013-04-23	10	Rotten	53	Spilled	51
771256131	Gangster Squad	2013	R	110	2013-01-11	2013-04-23	32	Rotten	58	Spilled	194
771321641	Matru Ki Bijlee Ka Mandola	2013	Unrated	147	2013-01-11	2013-02-25	33	Rotten	44	Spilled	6
771271247	Struck by Lightning	2012	Unrated	84	2013-01-11	2013-05-21	29	Rotten	54	Spilled	28
771225176	Hansel and Gretel: Witch Hunters	2013	R	87	2013-01-25	2013-06-11	15	Rotten	54	Spilled	127
771251147	Broken City	2013	R	108	2013-01-18	2013-04-30	28	Rotten	42	Spilled	144
771266125	LUV	2013	R	94	2013-01-18	2013-04-02	36	Rotten	62	Upright	36
771313372	Mama	2013	PG-13	100	2013-01-18	2013-05-07	66	Fresh	56	Spilled	148
771249652	The Last Stand	2013	R	107	2013-01-18	2013-05-21	60	Fresh	55	Spilled	152
771256250	John Dies at the End	2013	R	99	2013-01-25	2013-04-02	61	Fresh	53	Spilled	80
771323407	Knife Fight	2013	R	99	2013-01-25	2013-06-10	28	Rotten	30	Spilled	18
771223474	Movie 43	2013	R	97	2013-01-25	2013-06-18	4	Rotten	25	Spilled	76
771240423	Parker	2013	R	118	2013-01-25	2013-05-21	41	Rotten	49	Spilled	103
771252547	Bullet to the Head	2013	R	91	2013-02-01	2013-07-16	46	Rotten	42	Spilled	132
771269006	Stand Up Guys	2013	R	94	2013-02-01	2013-05-21	37	Rotten	47	Spilled	107
771323314	The Haunting in Connecticut 2: Ghosts of Georgia	2013	R	100	2013-02-01	2013-04-15	19	Rotten	48	Spilled	16
771238285	Warm Bodies	2013	PG-13	97	2013-02-01	2013-06-04	80	Certified Fresh	74	Upright	183
771316890	A Glimpse Inside the Mind of Charles Swan III	2013	R	86	2013-02-08	2013-05-14	15	Rotten	27	Spilled	53
771307235	I Give It a Year	2013	R	97	2013-08-09	2013-10-22	55	Rotten	41	Spilled	71
771270981	Identity Thief	2013	R	112	2013-02-08	2013-06-04	19	Rotten	54	Spilled	161
771305509	Side Effects	2013	R	106	2013-02-08	2013-05-21	83	Certified Fresh	71	Upright	195
11271	Top Gun	1986	PG	110	1986-05-16	1998-10-20	55	Rotten	84	Upright	47
771257607	A Good Day To Die Hard	2013	R	97	2013-02-14	2013-06-04	14	Rotten	42	Spilled	211
16852	Beautiful Creatures	2001	R	100	2001-04-06	2001-10-02	37	Rotten	34	Spilled	72
770893918	Safe Haven	2013	PG-13	115	2013-02-14	2013-05-07	12	Rotten	68	Upright	140
771267600	Escape From Planet Earth	2013	PG	89	2013-02-15	2013-06-04	27	Rotten	56	Spilled	37
771315852	Bless Me, Ultima	2013	PG-13	106	2013-02-22	2013-09-17	71	Fresh	77	Upright	34
771317035	Dark Skies	2013	PG-13	97	2013-02-22	2013-05-28	38	Rotten	50	Spilled	76
771316320	Snitch	2013	PG-13	112	2013-02-22	2013-06-11	56	Rotten	62	Upright	140
771315413	To The Wonder	2013	R	112	2013-04-12	2013-08-06	44	Rotten	39	Spilled	150
771304584	21 And Over	2013	R	93	2013-03-01	2013-06-18	28	Rotten	49	Spilled	99
771189410	Jack the Giant Slayer	2013	PG-13	114	2013-03-01	2013-06-18	52	Rotten	56	Spilled	193
771315948	Phantom	2013	R	98	2013-03-01	2013-06-25	25	Rotten	36	Spilled	55
771312246	Stoker	2013	R	98	2013-03-01	2013-06-18	68	Fresh	62	Upright	180
771321134	The Last Exorcism Part II	2013	PG-13	88	2013-03-01	2013-06-18	16	Rotten	27	Spilled	68
771310807	Dead Man Down	2013	R	118	2013-03-08	2013-07-09	38	Rotten	48	Spilled	96
771315558	Emperor	2013	PG-13	105	2013-03-08	2013-08-13	31	Rotten	47	Spilled	86
771323626	I'm So Excited!	2013	R	90	2013-06-28	2013-09-03	47	Rotten	38	Spilled	114
771211175	Oz the Great and Powerful	2013	PG	127	2013-03-08	2013-06-11	59	Rotten	57	Spilled	242
771307054	Spring Breakers	2013	R	93	2013-03-22	2013-07-09	65	Fresh	39	Spilled	163
771324197	The Call	2013	R	88	2013-03-15	2013-06-25	43	Rotten	66	Upright	125
771318588	The Incredible Burt Wonderstone	2013	PG-13	100	2013-03-15	2013-06-25	36	Rotten	34	Spilled	182
771266420	Welcome to the Punch	2013	R	99	2013-03-27	2013-07-23	50	Rotten	38	Spilled	48
771306302	Admission	2013	PG-13	107	2013-03-22	2013-07-09	38	Rotten	34	Spilled	147
771321662	InAPPropriate Comedy	2013	R	84	2013-03-22	2013-12-31	0	Rotten	25	Spilled	5
771323408	Love And Honor	2013	PG-13	92	2013-03-22	2013-07-23	13	Rotten	41	Spilled	15
771320125	Olympus Has Fallen	2013	R	119	2013-03-22	2013-08-13	48	Rotten	68	Upright	181
771241227	G.I. Joe: Retaliation	2013	PG-13	90	2013-03-28	2013-07-30	28	Rotten	49	Spilled	160
771242306	Trance	2013	R	101	2013-04-05	2013-07-23	68	Fresh	64	Upright	164
771265737	Temptation	2013	PG-13	111	2013-03-29	2013-07-09	15	Rotten	67	Upright	33
771247145	The Host	2013	PG-13	126	2013-03-29	2013-07-09	8	Rotten	50	Spilled	118
771272420	The Place Beyond The Pines	2012	R	141	2013-03-29	2013-07-23	81	Certified Fresh	75	Upright	192
771266120	Wrong	2013	Unrated	94	2013-03-29	2013-06-11	68	Fresh	52	Spilled	41
771264989	Evil Dead	2013	R	91	2013-04-05	2013-07-16	62	Fresh	64	Upright	173
10983	Jurassic Park	1993	PG-13	126	1993-06-11	2000-10-10	93	Certified Fresh	90	Upright	110
771322544	Upstream Color	2013	Unrated	96	2013-04-05	2013-05-07	85	Certified Fresh	71	Upright	131
13351	Jing wu ying xiong (Fist of Legend)	1994	R	103	2008-09-01	2008-09-09	100	Fresh	92	Upright	11
771245728	Oblivion	2013	PG-13	125	2013-04-19	2013-08-06	54	Rotten	61	Upright	224
771305747	42	2013	PG-13	128	2013-04-12	2013-07-16	78	Certified Fresh	86	Upright	166
771312103	Disconnect	2013	R	115	2013-04-12	2013-09-17	68	Fresh	76	Upright	71
771309897	It's a Disaster	2013	R	88	2013-04-12	2013-06-04	76	Certified Fresh	61	Upright	42
770771666	Scary Movie 5	2013	PG-13	86	2013-04-12	2013-08-20	4	Rotten	41	Spilled	50
771325750	Java Heat	2013	R	104	2013-05-10	2013-09-17	8	Rotten	30	Spilled	13
771351022	Home Run	2013	PG-13	113	2013-04-19	2013-10-08	45	Rotten	86	Upright	11
771210038	The Lords of Salem	2013	R	101	2013-04-19	2013-09-03	47	Rotten	31	Spilled	58
771315419	At Any Price	2012	R	105	2013-04-24	2013-08-27	51	Rotten	34	Spilled	89
771217285	Iron Man 3	2013	PG-13	109	2013-05-03	2013-09-24	78	Certified Fresh	79	Upright	280
771315281	Arthur Newman	2013	R	101	2013-04-26	2013-09-03	23	Rotten	28	Spilled	44
771307452	Mud	2013	PG-13	131	2013-04-26	2013-08-06	98	Certified Fresh	80	Upright	168
771269751	Pain & Gain	2013	R	129	2013-04-26	2013-08-27	49	Rotten	48	Spilled	179
771313129	The Big Wedding	2013	R	89	2013-04-26	2013-08-13	7	Rotten	42	Spilled	101
771306273	The Look of Love	2013	Unrated	105	2013-07-05	2013-10-08	55	Rotten	35	Spilled	71
771315144	Greetings From Tim Buckley	2013	Unrated	99	2013-05-03	2013-09-16	70	Fresh	49	Spilled	30
771318766	Kiss Of The Damned	2013	R	97	2013-05-03	2013-07-23	60	Fresh	42	Spilled	30
771302901	The Iceman	2013	R	105	2013-05-03	2013-09-03	66	Fresh	63	Upright	119
771315358	What Maisie Knew	2013	R	98	2013-05-03	2013-08-13	88	Certified Fresh	81	Upright	103
771190753	Star Trek Into Darkness	2013	PG-13	131	2013-05-16	2013-09-10	87	Certified Fresh	90	Upright	246
771315278	Aftershock	2013	R	90	2013-05-10	2013-08-06	35	Rotten	26	Spilled	50
771354099	He's Way More Famous Than You	2013	PG-13	96	2013-05-10	2013-09-23	44	Rotten	51	Spilled	9
771315454	No One Lives	2013	R	86	2013-05-10	2013-08-20	49	Rotten	41	Spilled	35
771240552	The Great Gatsby	2013	PG-13	142	2013-05-10	2013-08-27	49	Rotten	68	Upright	257
771266053	Black Rock	2013	R	79	2013-05-17	2013-07-29	48	Rotten	24	Spilled	54
771246668	Fast & Furious 6	2013	PG-13	130	2013-05-24	2013-12-10	69	Certified Fresh	84	Upright	183
771315440	Frances Ha	2013	R	86	2013-05-17	2013-11-12	92	Certified Fresh	78	Upright	159
771351665	The English Teacher	2013	R	93	2013-05-17	2013-08-27	42	Rotten	34	Spilled	33
771315337	The Reluctant Fundamentalist	2013	R	128	2013-04-26	2013-08-27	55	Rotten	64	Upright	93
771315620	Before Midnight	2013	R	108	2013-05-24	2013-10-22	98	Certified Fresh	82	Upright	172
771249677	Epic	2013	PG	102	2013-05-24	2013-09-20	64	Fresh	66	Upright	117
771303322	Only God Forgives	2013	R	89	2013-07-19	2013-10-22	40	Rotten	37	Spilled	149
771268396	After Earth	2013	PG-13	100	2013-05-31	2013-10-08	11	Rotten	38	Spilled	181
771303874	Byzantium	2013	R	118	2013-06-28	2013-10-29	62	Fresh	50	Spilled	102
771245005	Now You See Me	2013	PG-13	115	2013-05-31	2013-09-03	50	Rotten	71	Upright	149
771324993	The East	2013	PG-13	116	2013-05-31	2013-09-17	74	Certified Fresh	66	Upright	140
771323737	The Kings of Summer	2013	R	95	2013-05-31	2013-09-24	76	Certified Fresh	77	Upright	107
771322400	The Purge	2013	R	85	2013-06-07	2013-10-08	37	Rotten	37	Spilled	131
771305184	Hello Herman	2012	Unrated	90	2012-11-30	2013-10-22	13	Rotten	77	Upright	8
771259412	Much Ado About Nothing	2013	PG-13	108	2013-06-07	2013-10-08	84	Certified Fresh	78	Upright	153
771308218	The Internship	2013	PG-13	119	2013-06-07	2013-10-22	34	Rotten	54	Spilled	158
771304603	Tiger Eyes	2013	PG-13	92	2013-06-07	2014-01-07	66	Fresh	58	Spilled	29
771252557	Violet & Daisy	2013	R	88	2013-06-07	2013-11-19	21	Rotten	39	Spilled	47
771303549	This Is the End	2013	R	107	2013-06-12	2013-10-01	83	Certified Fresh	73	Upright	206
770678819	Man of Steel	2013	PG-13	143	2013-06-14	2013-11-12	56	Rotten	76	Upright	285
771270972	The Bling Ring	2013	R	90	2013-06-21	2013-09-17	60	Fresh	34	Spilled	181
771245727	Despicable Me 2	2013	PG	98	2013-07-03	2013-12-10	75	Certified Fresh	85	Upright	170
771238418	Monsters University	2013	G	95	2013-06-21	2013-10-29	79	Certified Fresh	82	Upright	182
771324804	This Is Martin Bonner	2013	R	83	2013-08-14	2013-09-10	93	Fresh	68	Upright	29
770785616	World War Z	2013	PG-13	115	2013-06-21	2013-09-17	67	Fresh	73	Upright	249
771356234	100 Bloody Acres	2013	Unrated	91	2013-06-28	2013-10-01	87	Fresh	49	Spilled	30
771353306	Copperhead	2013	PG-13	117	2013-06-28	2014-04-15	24	Rotten	52	Spilled	17
771308691	The Heat	2013	R	116	2013-06-28	2013-10-15	66	Fresh	73	Upright	164
771307102	White House Down	2013	PG-13	137	2013-06-28	2013-11-05	50	Rotten	63	Upright	180
771017189	The Lone Ranger	2013	PG-13	149	2013-07-03	2013-12-17	30	Rotten	54	Spilled	219
771353125	Hammer Of The Gods	2013	R	99	2013-07-05	2013-09-10	30	Rotten	27	Spilled	20
771324947	Stuck in Love	2013	R	96	2013-07-05	2013-10-08	59	Rotten	68	Upright	42
771324998	Fruitvale Station	2013	R	84	2013-07-26	2014-01-14	94	Certified Fresh	89	Upright	158
771267074	Grown Ups 2	2013	PG-13	101	2013-07-12	2013-11-05	7	Rotten	55	Spilled	95
771260121	Killing Season	2013	R	90	2013-07-12	2013-08-20	10	Rotten	30	Spilled	20
771235120	Pacific Rim	2013	PG-13	131	2013-07-12	2013-10-15	71	Fresh	78	Upright	252
771325051	V/H/S/2	2013	R	95	2013-07-12	2013-09-24	70	Fresh	52	Spilled	61
771235150	Turbo	2013	PG	95	2013-07-17	2013-11-12	67	Fresh	67	Upright	105
771259543	Red 2	2013	PG-13	116	2013-07-19	2013-11-26	42	Rotten	64	Upright	137
771246669	R.I.P.D.	2013	PG-13	96	2013-07-19	2013-10-29	13	Rotten	39	Spilled	91
771312656	The Conjuring	2013	R	112	2013-07-19	2013-10-22	86	Certified Fresh	83	Upright	185
358174817	Pirates of the Caribbean: At Worlds End	2007	PG-13	169	2007-05-25	2007-12-04	44	Rotten	72	Upright	218
771193517	The Wolverine	2013	PG-13	136	2013-07-25	2013-12-03	69	Fresh	70	Upright	212
771324609	Blue Jasmine	2013	PG-13	98	2013-07-26	2014-01-21	91	Certified Fresh	80	Upright	193
771314819	The To Do List	2013	R	104	2013-07-26	2013-11-19	52	Rotten	48	Spilled	104
771251238	The Smurfs 2	2013	PG	105	2013-07-31	2013-12-03	14	Rotten	58	Spilled	87
771310388	2 Guns	2013	R	109	2013-08-02	2013-11-19	64	Fresh	68	Upright	173
771350422	Europa Report	2013	PG-13	90	2013-08-02	2013-10-08	79	Certified Fresh	57	Spilled	73
771312853	The Canyons	2013	R	100	2013-08-02	2013-11-25	22	Rotten	18	Spilled	74
771323738	The Spectacular Now	2013	R	95	2013-08-02	2014-01-14	92	Certified Fresh	80	Upright	144
771257656	Percy Jackson: Sea of Monsters	2013	PG	110	2013-08-07	2013-12-17	41	Rotten	57	Spilled	110
771318592	We're The Millers	2013	R	110	2013-08-07	2013-11-19	47	Rotten	73	Upright	146
771235149	Elysium	2013	R	97	2013-08-08	2013-12-17	68	Fresh	60	Upright	229
771312196	Planes	2013	PG	92	2013-08-09	2013-11-19	26	Rotten	50	Spilled	111
771313870	Kick-Ass 2	2013	R	103	2013-08-16	2013-12-17	29	Rotten	61	Upright	154
771313176	Ain't Them Bodies Saints	2013	R	105	2013-08-16	2013-12-17	80	Certified Fresh	65	Upright	111
771322809	Jobs	2013	PG-13	129	2013-08-16	2013-11-26	27	Rotten	41	Spilled	120
771307730	Paranoia	2013	PG-13	100	2013-08-16	2013-11-19	4	Rotten	36	Spilled	77
771312512	The Mortal Instruments: City of Bones	2013	PG-13	130	2013-08-21	2013-12-03	12	Rotten	61	Upright	115
771351727	Drinking Buddies	2013	R	90	2013-08-23	2013-12-03	83	Certified Fresh	51	Spilled	105
770922865	Scenic Route	2013	R	85	2013-08-23	2013-09-24	62	Fresh	51	Spilled	21
771351766	Short Term 12	2013	R	96	2013-08-23	2014-01-14	99	Certified Fresh	93	Upright	142
771253825	You're Next	2013	R	94	2013-08-23	2014-01-14	74	Certified Fresh	60	Upright	138
771319969	Closed Circuit	2013	R	96	2013-08-28	2014-01-07	40	Rotten	33	Spilled	126
771308621	One Direction: This Is Us	2013	PG	70	2013-08-30	2013-12-17	62	Fresh	79	Upright	85
771319941	Getaway	2013	PG-13	90	2013-08-30	2013-11-26	2	Rotten	37	Spilled	125
771323742	The Lifeguard	2013	R	97	2013-08-30	2013-10-08	13	Rotten	28	Spilled	30
771312195	About Time	2013	R	123	2013-11-01	2014-02-04	69	Fresh	83	Upright	137
771325005	Hell Baby	2013	R	98	2013-09-06	2013-12-31	34	Rotten	26	Spilled	35
771267761	Riddick	2013	R	119	2013-09-06	2014-01-14	58	Rotten	56	Spilled	154
771325063	Touchy Feely	2013	R	90	2013-09-06	2013-12-10	35	Rotten	20	Spilled	46
771028952	Winnie Mandela	2013	R	107	2013-09-06	2013-12-03	15	Rotten	57	Spilled	34
771321870	Insidious: Chapter 2	2013	PG-13	106	2013-09-13	2013-12-24	37	Rotten	60	Upright	108
771267882	Jayne Mansfield's Car	2013	R	121	2013-09-13	2013-12-09	33	Rotten	43	Spilled	33
771313374	Rush	2013	R	123	2013-09-27	2014-01-28	89	Certified Fresh	91	Upright	209
24223	The Family Stone	2005	PG-13	103	2005-12-16	2006-05-02	51	Rotten	63	Upright	160
771356817	Enough Said	2013	PG-13	93	2013-09-18	2014-01-14	96	Certified Fresh	79	Upright	164
771254655	Battle of the Year	2013	PG-13	109	2013-09-20	2013-12-10	6	Rotten	52	Spilled	48
771311703	Diana	2013	PG-13	107	2013-11-01	2014-02-11	8	Rotten	27	Spilled	96
771318590	Prisoners	2013	R	153	2013-09-20	2013-12-17	82	Certified Fresh	87	Upright	220
